Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Greenland,GRL,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.826089978,0.825089991,0.827820003,0.827610016,0.840020001,0.841239989,0.84683001,0.846549988,0.851249993,0.846340001,0.847050011,0.850629985,0.870630026,0.854600012,,0.847069979,0.849009991,,,,,0.869180024,0.868130028,0.869310021,0.863520026,0.866419971,0.865949988,0.870310009,0.877009988,0.878300011,0.904219985,0.911360025,0.920830011,,0.932060003,0.93829,0.945100009,0.953090012,0.958890021,0.971459985,0.979719996,0.984000027,0.978290021,0.972419977,0.970529974,0.96894002,0.967739999,0.969860017,0.97420001,0.978120029,0.981639981
Guam,GUM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.983579993,0.988380015,0.994859993,0.997550011,,0.996420026,0.99447,1.002500057,0.991339982,0.994579971,0.994340003,0.996420026,,1.007390022,1.022330046,0.997609973,0.991249979,0.980379999,0.97477001,,0.97408998,0.973550022,0.981169999,,0.973999977,0.972679973,0.971819997,,0.964850008,0.956170022,0.971580029,,0.988940001,,0.995459974,,0.984200001,0.985719979,0.975809991,0.970269978,0.962289989,0.963930011,,,,,,,,
High income,HIC,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.990970016,0.991609991,0.991779983,0.995859981,0.990379989,0.99010998,0.994350016,0.990989983,0.993110001,0.993629992,0.995899975,0.996599972,0.993749976,0.989030004,0.991460025,0.993030012,0.991900027,0.988189995,0.986899972,0.987259984,0.988929987,0.98585999,0.986620009,0.986699998,0.989440024,0.988550007,0.987879992,0.993799984,0.999849975,1.001240015,0.988969982,0.993969977,0.996850014,0.995019972,0.992680013,0.991360009,0.997640014,0.996689975,0.995109975,0.996410012,0.996999979,0.996829987,0.99733001,0.996190012,0.997579992,1.001379967,0.999010026,0.996860027,0.998950005,1.00308001,
"Hong Kong SAR, China",HKG,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.956110001,0.964659989,0.966780007,0.96559,0.967260003,0.978619993,0.97785002,0.982079983,0.98518002,0.982050002,0.978980005,0.99326998,0.996599972,0.996219993,0.995500028,0.992690027,0.985580027,0.992529988,,,,,,,1.013870001,0.999270022,,0.998520017,,,,,,,,,,,,,,1.002339959,1.002519965,1.008909941,1.017619967,1.030040026,1.041210055,1.044780016,1.049110055,1.042400002
Honduras,HND,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,1.002879977,0.990100026,0.997370005,0.998660028,1.008980036,0.97596997,0.997420013,1.001790047,0.995630026,0.998870015,0.998250008,0.98872,0.98931998,0.999939978,1.003509998,1.003090024,1.020390034,,1.002500057,,1.007629991,1.012159944,1.010030031,1.006309986,1.006340027,1.007189989,1.021780014,1.019459963,1.042629957,1.018159986,1.015570045,,,0.990859985,0.995540023,0.999199986,0.998139977,1.002189994,0.999610007,0.999469995,1.000499964,0.99804002,0.996270001,0.991370022,0.985239983,0.994390011,0.995480001,0.999379992,,1.000720024,1.007490039
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.66012001,0.661620021,0.672309995,0.67750001,0.686439991,0.690419972,0.696030021,0.707719982,0.723559976,0.729120016,0.740790009,0.749440014,0.776080012,0.781080008,0.788010001,0.77858001,0.784380019,0.799310029,0.790009975,0.794809997,0.798179984,0.805069983,0.809239984,0.81200999,0.81378001,0.799070001,0.793269992,0.798870027,0.800700009,0.821349978,0.830560029,0.835539997,0.836409986,0.846059978,0.843900025,0.868560016,0.882740021,0.888109982,0.897629976,0.909439981,0.917219996,0.922839999,0.927519977,0.931949973,0.933499992,0.941380024,0.94283998,0.941839993,0.938929975,0.941240013,
Croatia,HRV,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00504005,1.001649976,1.003200054,1.000699997,0.997409999,0.995850027,0.989690006,0.989910007,0.990100026,0.991559982,0.994350016,,0.999459982,0.996890008,0.999469995,1.001919985,0.998989999,1.000749946,0.996940017,1.000450015,1.003029943,0.995859981,1,1.004099965,1.001240015,1.003100038,1.007069945,
Haiti,HTI,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,0.851960003,0.857379973,0.860729992,0.861980021,0.872479975,0.883899987,0.886919975,0.87233001,0.888830006,0.940509975,,,,,0.951799989,0.946860015,0.946340024,0.945540011,0.944630027,0.947570026,0.971029997,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.979369998,0.988380015,0.992139995,0.994430006,1.001539946,1.001049995,1.005329967,1.002020001,1.002879977,1.001049995,1.001289964,1.001680017,1.00079,0.999719977,1.000069976,0.996710002,0.998279989,1.000579953,0.999220014,0.994530022,0.993099988,0.991460025,,0.985310018,0.985650003,0.983579993,0.981109977,0.982739985,0.979749978,0.981090009,0.981549978,0.982159972,0.984510005,0.984239995,0.979589999,0.982309997,0.982219994,0.986930013,0.991490006,0.993529975,0.995310009,0.99454999,0.992240012,0.993059993,0.996800005,0.997539997,0.994189978,0.992959976,0.986580014,
IBRD only,IBD,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.784139991,0.782989979,0.781300008,0.779699981,0.777350008,0.818340003,0.841480017,0.845120013,0.840770006,0.841489971,0.842880011,0.841530025,0.83743,0.838670015,0.842400014,0.849449992,0.867139995,0.875329971,0.880770028,0.880569994,0.888830006,0.899079978,0.90666002,0.914789975,0.919160008,0.923489988,0.925970018,0.932929993,0.93599999,0.940370023,0.942250013,0.947730005,0.952030003,0.980840027,0.983349979,0.980840027,0.980929971,0.980300009,0.988870025,0.993430018,0.994050026,0.994000018,0.997060001,1.025110006,1.025400043,1.025930047,1.043110013,1.038319945,0.999559999,0.998560011,
IDA & IBRD total,IBT,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.759819984,0.759549975,0.760240018,0.759370029,0.757589996,0.793200016,0.813390017,0.819410026,0.818880022,0.819760025,0.822560012,0.824129999,0.82288003,0.820760012,0.826269984,0.832249999,0.847490013,0.854420006,0.858529985,0.861000001,0.86668998,0.876489997,0.883589983,0.890079975,0.894460022,0.897170007,0.899950027,0.905390024,0.907620013,0.912590027,0.915139973,0.920069993,0.922070026,0.945119977,0.946739972,0.949800014,0.953740001,0.95678997,0.964349985,0.969470024,0.972150028,0.97420001,0.979049981,0.997959971,0.997810006,0.999199986,1.008520007,1.005650043,0.980139971,0.98071003,
IDA total,IDA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.62766999,0.631550014,0.648459971,0.651489973,0.653110027,0.659699976,0.666270018,0.688049972,0.711749971,0.718200028,0.730359972,0.74842,0.762390018,0.748059988,0.762170017,0.764289975,0.769129992,0.773739994,0.775319993,0.789399981,0.786599994,0.797510028,0.804719985,0.807060003,0.812709987,0.810649991,0.814899981,0.819060028,0.821039975,0.830609977,0.839039981,0.846700013,0.847859979,0.860480011,0.860610008,0.879540026,0.894190013,0.906679988,0.913399994,0.92128998,0.92900002,0.936290026,0.945469975,0.947660029,0.94788003,0.951420009,0.947290003,0.948800027,0.946959972,0.950619996,
IDA blend,IDB,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.596769989,0.610440016,0.625320017,0.643369973,0.654770017,0.662919998,0.671370029,0.688610017,0.73882997,0.746290028,0.761650026,0.772610009,0.774119973,0.763660014,0.765550017,0.779850006,0.784169972,0.780470014,0.758979976,0.787989974,0.766070008,0.775919974,0.786080003,0.784929991,0.790499985,0.796230018,0.807179987,0.807630002,0.80369997,0.800140023,0.809509993,0.817399979,0.812129974,0.831550002,0.833000004,0.84592998,0.862100005,0.88707,0.89222002,0.899649978,0.905059993,0.919960022,0.943859994,0.944450021,0.941079974,0.936360002,0.921829998,0.932359993,0.93167001,0.937629998,
Indonesia,IDN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.861469984,0.841030002,0.844630003,0.829569995,0.809979975,0.857089996,0.88112998,0.880270004,0.879279971,,,0.876919985,0.900569975,0.944069982,0.948339999,0.952109993,0.943490028,0.953149974,0.952530026,0.966719985,0.96894002,0.984059989,0.992720008,0.975639999,0.97074002,0.965789974,0.964869976,0.964359999,0.943729997,0.971140027,0.971920013,0.977020025,0.978359997,0.982299984,0.985790014,0.969319999,0.969669998,0.96359998,0.981230021,0.977750003,1.032709956,1.036329985,0.997099996,0.996599972,0.975399971,0.971930027,0.969150007,0.968689978,0.967230022,,
IDA only,IDX,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.636929989,0.636990011,0.655229986,0.652019978,0.649800003,0.655910015,0.661939979,0.686029971,0.697929978,0.703230023,0.713649988,0.735249996,0.755379975,0.73864001,0.759930015,0.754949987,0.760519981,0.769550025,0.783659995,0.789759994,0.797819972,0.808920026,0.814769983,0.819540024,0.82494998,0.817929983,0.818109989,0.824010015,0.829219997,0.846509993,0.854629993,0.861689985,0.865050018,0.874270022,0.873709977,0.895529985,0.908590019,0.914849997,0.921310008,0.929480016,0.938180029,0.942210019,0.945200026,0.948170006,0.949909985,0.956879973,0.957549989,0.955039978,0.952769995,0.955259979,
Isle of Man,IMN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.642530024,0.644959986,0.653339982,0.654089987,0.656140029,0.661220014,0.663420022,0.652159989,0.66486001,0.668590009,0.675629973,0.675629973,0.684109986,0.688080013,0.704419971,0.727020025,0.741540015,0.748319983,0.733940005,0.747460008,0.772369981,0.784399986,0.816240013,0.825789988,0.827579975,0.837740004,0.846099973,0.851300001,0.853479981,0.858829975,0.868399978,0.885450006,0.986150026,,,,0.992999971,1.019909978,1.03223002,1.027969956,1.035249949,1.038830042,1.118109941,1.113929987,1.116179943,1.161039948,1.147250056,,1.019580007,1.019410014
Not classified,INX,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.000010014,1.000049949,1.000149965,1.001250029,1.004130006,0.999279976,0.997489989,0.999830008,0.998380005,1.002589941,1.004889965,1.004340053,1.002660036,0.999670029,1.002359986,1.005319953,1.004340053,1.003239989,1.005990028,1.009989977,1.007470012,1.002230048,0.998340011,0.998070002,0.99950999,1.000620008,0.998549998,0.995169997,0.990329981,0.986909986,0.991559982,0.99526,0.992139995,0.991900027,0.996330023,0.994790018,0.990369976,0.995199978,0.997340024,1.000830054,0.998889983,1.000100017,0.99634999,0.995729983,0.995999992,0.994260013,0.996930003,0.994930029,0.999010026,
"Iran, Islamic Rep.",IRN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.580829978,0.583429992,0.587679982,0.586210012,0.613200009,0.644010007,0.662310004,0.678269982,,,,0.710810006,0.735050023,0.772509992,0.795629978,0.815119982,0.822969973,0.84175998,0.860230029,0.877200007,0.891659975,0.902350008,0.912620008,0.920859993,0.922339976,0.921249986,0.926580012,0.927919984,0.937439978,0.942369998,0.944310009,0.949859977,0.954829991,0.958509982,0.966099977,0.966989994,0.972880006,0.97676003,0.976440012,0.979009986,0.979030013,0.979839981,1.014420033,1.050379992,1.062319994,1.069380045,1.057479978,,,
Iraq,IRQ,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.427329987,0.423390001,0.43599999,0.453280002,0.50308001,0.525330007,0.579140007,0.629180014,0.798460007,0.864910007,0.911660016,0.935909986,0.915390015,0.887920022,0.859220028,0.855379999,0.849849999,0.867359996,0.833980024,,0.84525001,0.858919978,0.852219999,,,0.857360005,,,0.829089999,0.830709994,,,0.84920001,0.843129992,,,0.841690004,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.996940017,0.998210013,0.997810006,1.002840042,1.003790021,0.995859981,1.003630042,,,,,,1.001520038,1.000849962,,1.000090003,0.99533999,0.999499977,1.004469991,,,,0.996609986,0.999729991,0.998210013,1.009039998,1.007640004,0.993210018,0.975510001,0.977699995,0.983449996,0.984099984,0.979200006,0.976909995,0.976029992,0.991450012,1.006479979,1.006839991,1.004590034,1.006539941,1.003450036,1.004089952,0.993340015,0.990369976,0.999040008,0.999000013,0.999949992,0.997550011,1.004299998,
Israel,ISR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,1.026469946,1.003939986,1.005740047,1.011369944,1.013210058,1.014330029,1.018679976,1.016229987,,,1.009799957,1.022660017,1.031200051,1.030719995,1.022789955,1.036569953,1.01383996,1.029459953,1.031149983,1.009870052,1.005890012,0.999960005,,,,,0.988409996,0.989629984,0.996969998,0.996699989,0.997449994,1.001710057,1.005349994,1.008679986,1.009260058,1.006890059,1.005380034,1.004400015,1.004789948,1.004760027,1.002869964,1.003859997,1.006659985,1.009160042,1.009009957,1.008780003,1.011780024,
Italy,ITA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.98526001,0.987030029,0.98943001,0.989989996,0.991119981,0.992999971,0.992519975,0.992470026,0.991159976,0.993929982,0.995959997,0.997879982,0.996339977,0.997300029,0.996930003,0.996079981,0.99188,0.99575001,0.995809972,1.001049995,0.998049974,0.998749971,1.027999997,1.039569974,0.985599995,0.989340007,0.996070027,0.98842001,0.993019998,0.99800998,0.991280019,0.977970004,0.988730013,0.991050005,0.986469984,0.985800028,0.987450004,0.988099992,0.988569975,0.990469992,0.988560021,0.992150009,0.995169997,0.995060027,0.995710015,1.000040054,0.969990015,0.967390001,0.98111999,
Jamaica,JAM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.012150049,1.012539983,1.001049995,0.998950005,1.014899969,1.018190026,1.018610001,1.022210002,1.022549987,1.032490015,1.019000053,,1.021610022,1.023190022,1.018390059,1.01778996,0.988189995,1.002740026,1.007629991,0.999960005,1.006909966,,0.975130022,,,,,,1.002650023,0.997560024,0.992129982,0.998099983,1.001510024,1.003260016,0.995180011,,1.004490018,,,,,,,,,,,,,
Jordan,JOR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.850109994,0.864589989,0.883589983,0.89763999,0.911939979,0.929099977,0.945670009,0.959070027,0.979250014,0.998640001,1.011240005,1.010849953,1.02568996,1.025570035,1.052360058,1.005409956,1.012320042,1.035459995,1.00691998,1.001819968,1.005929947,1.014410019,1.012030005,1.013360023,1.005570054,1.014039993,,1.007789969,1.012060046,1.010519981,,1.006379962,1.009559989,1.010010004,1.010419965,1.023409963,1.019919991,1.003790021,,0.980849981,0.977410018,0.969829977,0.978969991,0.989279985,,0.984210014,0.981679976,0.981930017,0.983349979,0.987240016
Japan,JPN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.005929947,1.005920053,1.005609989,1.004130006,1.003119946,1.001019955,0.999710023,0.998560011,0.997919977,0.998740017,0.999249995,1.000390053,1.001299977,1.001749992,1.002279997,1.002429962,1.002560019,1.002820015,1.003020048,1.003669977,1.004469991,1.00533998,1.005749941,1.004830003,1.004709959,1.006289959,1.006029963,1.004289985,1.004040003,,,,,,,,,,,,,,,,,1.003990054,1.003700018,1.002329946,,
Kazakhstan,KAZ,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064669967,1.062739968,1.071509957,1.072020054,1.020239949,1.010959983,1.004879951,1.005740047,1.012050033,0.996330023,1.003530025,0.993789971,0.99515003,0.999849975,1.000280023,0.999369979,0.999090016,0.996469975,0.996990025,0.999729991,1.005220056,1.005489945,1.004729986,1.002799988,1.000779986,1.001780033,1.002640009,1.016600013,1.017199993,1.01801002,0.997829974
Kenya,KEN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.73417002,0.757539988,0.771149993,0.791899979,0.830680013,0.860589981,0.878419995,0.887740016,0.894299984,0.907899976,0.921989977,0.933780015,0.941120028,0.941219985,0.950219989,0.956659973,0.952719986,0.955420017,0.965579987,0.962750018,0.965879977,0.97070998,0.970459998,0.977840006,0.984329998,0.981630027,,,0.977259994,0.967689991,0.981570005,0.975830019,0.945029974,0.948210001,0.939689994,0.956709981,0.969519973,0.983500004,0.978240013,0.977930009,,,1.008249998,,1.007380009,0.999469995,1.003700018,,,,
Kyrgyz Republic,KGZ,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.987720013,,,,,1.005499959,,,1.065199971,1.026239991,,1.018630028,1.013929963,1.023300052,1.014950037,0.976230025,0.95875001,0.948419988,0.991659999,0.986630023,0.98022002,0.982089996,0.989260018,0.993300021,0.984130025,0.98506999,0.988990009,0.992259979,0.997659981,0.992169976,0.99109,0.98743999,0.988600016,0.990540028,0.992709994,0.989870012,0.992089987,0.993480027,0.987770021,0.99634999
Cambodia,KHM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.742429972,0.689119995,0.708140016,,,,,,,,,,,,,0.808870018,0.770139992,0.772580028,0.782140017,,,,,0.83168,0.815429986,,0.830429971,0.84206003,0.869140029,0.877560019,0.894980013,0.902610004,0.911170006,0.920270026,0.929120004,0.933950007,0.933130026,0.937940001,0.934880018,0.943549991,0.932860017,0.932340026,0.909879982,0.946160018,0.992829978,0.97469002,0.975820005,0.976000011,0.973890007,0.969869971
Kiribati,KIR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.965380013,0.998769999,0.96013999,,,,0.971109986,0.969780028,0.989769995,0.977959991,0.994149983,1.00079,1.003039956,1.006739974,1.004369974,1.013679981,1.002789974,1.009739995,1.043030024,1.016309977,0.997780025,1.000139952,1.011080027,1.013890028,1.025099993,1.034960032,1.02651,1.032179952,1.028759956,0.991490006,1.048159957,1.02523005,0.999289989,1.036219954,1.014459968,0.989030004,1.026430011,1.047230005,1.055369973,,,,,1.015669942,1.020409942,1.023219943,1.071310043,,,1.056830049
St. Kitts and Nevis,KNA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,0.937770009,0.926419973,0.938369989,0.961369991,0.973930001,0.950969994,0.737370014,,0.976279974,0.861129999,0.733269989,0.990729988,0.974110007,0.976350009,0.947489977,0.995920002,0.974399984,0.992380023,1.002570033,1.034649968,,,1.012400031,,1.073019981,1.124269962,1.078340054,1.034019947,1.042469978,0.991959989,,0.940240026,0.948840022,0.953689992,0.949060023,0.981260002,0.983850002,1.007840037,0.995869994,0.993219972,0.970179975,,,,
"Korea, Rep.",KOR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.968020022,0.973829985,0.978359997,0.984049976,0.988990009,0.992470026,0.996949971,0.999069989,1.003290057,1.005570054,1.005779982,1.00759995,1.007320046,1.006719947,1.007609963,1.006399989,1.00504005,1.002910018,1.002799988,1.004230022,1.005239964,1.00869,1.012549996,1.019629955,1.02899003,1.034180045,1.028450012,1.031620026,1.026389956,1.013749957,1.005489945,1.002089977,0.997749984,0.995609999,0.992699981,0.993200004,0.994279981,0.997240007,0.999409974,1.000920057,1.002400041,1.001829982,1.000880003,0.99891001,0.998470008,0.998470008,0.997539997,0.99822998,0.998579979,
Kuwait,KWT,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.78174001,0.861169994,0.841830015,0.83148998,0.823849976,0.839890003,0.852069974,0.855610013,0.891420007,0.936320007,0.963249981,0.996680021,0.999880016,0.974810004,0.935649991,0.90921998,0.906780005,0.92918998,0.95292002,0.972060025,0.947080016,1.001009941,1.025179982,1.010900021,1.011759996,0.909860015,0.885590017,0.897880018,0.941990018,1.022400022,1.090639949,1.110890031,1.127869964,1.093790054,1.037700057,0.997579992,0.974979997,0.971780002,0.973950028,0.980260015,0.997619987,1.011350036,1.02244997,1.021430016,1.032209992,1.039759994,1.033270001,1.103019953,1.152349949,1.128170013
Latin America & Caribbean (excluding high income),LAC,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.966949999,0.964739978,0.955389977,0.962409973,0.967369974,0.961950004,0.961759984,0.969820023,0.967989981,0.971539974,0.976880014,0.974799991,0.973049998,0.969079971,0.970489979,0.975849986,0.978659987,0.980279982,0.986739993,0.98585999,0.988889992,0.980289996,0.980650008,0.976559997,0.971870005,0.971000016,0.969200015,0.967880011,0.965629995,0.974319994,0.969020009,0.969389975,0.96855998,0.972689986,0.973930001,0.970080018,0.972920001,0.974659979,0.969659984,0.975279987,0.968680024,0.968110025,0.976490021,0.978179991,0.977970004,0.980019987,0.984740019,0.982909977,0.985979974,0.982509971,
Lao PDR,LAO,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.595070004,0.66790998,0.700559974,,,,0.729560018,0.859109998,0.812269986,0.845300019,0.851629972,0.85799998,,0.75041002,0.785860002,0.839129984,,0.809859991,,0.794290006,0.791429996,0.798229992,0.79448998,0.791849971,0.806810021,0.809010029,0.817420006,0.826380014,0.844900012,0.846400023,0.851140022,0.853510022,0.858169973,0.866580009,0.868420005,0.873250008,0.881709993,0.891240001,0.90316999,0.914420009,0.927039981,0.934069991,0.94036001,0.946550012,0.954330027,0.954900026,0.962300003,0.962270021,0.965520024,0.967869997
Lebanon,LBN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.861810029,,,0.932929993,,,,,,,,0.936649978,0.914120018,,0.911530018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.42137,0.438010007,0.467299998,,,0.501259983,0.485460013,,0.558300018,0.584010005,0.549329996,,,,,,,,,,,,,,,,,,0.651849985,0.750840008,0.737049997,,,,,,0.922100008,,0.908850014,0.893559992,,0.912090003,,,0.91573,0.899469972,0.993110001,0.990890026,,,
Libya,LBY,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.599370003,0.66523999,0.745890021,0.819809973,0.855549991,0.880089998,0.908259988,0.91851002,0.918309987,0.920799971,0.933860004,,0.933009982,,,0.942420006,,,,,,,,,,,,,0.985870004,,1.017459989,1.001099944,0.969500005,0.971310019,0.987909973,0.957660019,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.126139998,1.178120017,1.028939962,1.013560057,0.986779988,1.001530051,1.004940033,1.007050037,1.008890033,1.014080048,1.081959963,1.023710012,1.015810013,1.004590034,1.001289964,0.984080017,0.966840029,0.953199983,0.932299972,0.947430015,0.947749972,0.932039976,0.926450014,,,,0.930130005,,0.945969999,0.968400002,0.954240024,0.968970001,0.949909985,0.948080003,0.955500007,0.920059979,0.94964999,,,,,,,,0.968159974,0.967859983,0.989459991,1.010800004,1.018100023,1.025020003
Latin America & Caribbean,LCN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.970539987,0.968670011,0.960020006,0.966409981,0.97033,0.965229988,0.965160012,0.972159982,0.970979989,0.973659992,0.978500009,0.976999998,0.975269973,0.972239971,0.972060025,0.976729989,0.979340017,0.980960011,0.98706001,0.986490011,0.989099979,0.980949998,0.980790019,0.976989985,0.97280997,0.972039998,0.970459998,0.968980014,0.966929972,0.974889994,0.97025001,0.970579982,0.969760001,0.973320007,0.973829985,0.970489979,0.972869992,0.974240005,0.969690025,0.974860013,0.969280005,0.968869984,0.976790011,0.978569984,0.978139997,0.97973001,0.983969986,0.982349992,0.985109985,0.981980026,
Least developed countries: UN classification,LDC,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.617680013,0.61747998,0.637780011,0.634329975,0.631200016,0.639339983,0.646179974,0.672749996,0.686160028,0.692019999,0.702750027,0.725740016,0.747169971,0.726509988,0.748489976,0.741289973,0.746800005,0.756110013,0.770470023,0.777530015,0.787699997,0.799629986,0.804520011,0.809589982,0.815299988,0.807229996,0.807420015,0.813870013,0.818790019,0.83859998,0.84740001,0.854770005,0.859319985,0.868300021,0.867929995,0.89082998,0.904399991,0.910350025,0.917320013,0.925249994,0.932879984,0.928300023,0.933759987,0.939230025,0.943610013,0.953379989,0.953410029,0.950510025,0.947870016,0.950230002,
Low income,LIC,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.637440026,0.633930027,0.643819988,0.649010003,0.657260001,0.661279976,0.663739979,0.675440013,0.684970021,0.686609983,0.696210027,0.704339981,0.733420014,0.734300017,0.740719974,0.728789985,0.735059977,0.754580021,0.740339994,0.745829999,0.747319996,0.758069992,0.757910013,0.760969996,0.762989998,0.746529996,0.738770008,0.747020006,0.749490023,0.773959994,0.785870016,0.793349981,0.798810005,0.809570014,0.80607003,0.838479996,0.854659975,0.860490024,0.873539984,0.886150002,0.892759979,0.897050023,0.902580023,0.906949997,0.909810007,0.919260025,0.920469999,0.919229984,0.91535002,0.917869985,
